segments.date,segments.device,campaign.name,metrics.impressions,metrics.clicks,metrics.ctr,metrics.average_cpc,metrics.cost_micros,metrics.conversions
2026-08-14,DESKTOP,01_Core_Exact_NY,24,1,0.041666666666666664,12210000.0,12210000,1.0
2026-08-14,DESKTOP,Sales-Search-1,60,5,0.08333333333333333,15562000.0,77810000,0.0
2026-08-14,MOBILE,01_Core_Exact_NY,6,1,0.16666666666666666,770000.0,770000,0.0
2026-08-14,MOBILE,Sales-Search-1,18,1,0.05555555555555555,4210000.0,4210000,0.0
2026-08-15,DESKTOP,01_Core_Exact_NY,7,0,0.0,0.0,0,0.0
2026-08-15,DESKTOP,Sales-Search-1,33,1,0.030303030303030304,4670000.0,4670000,0.0
2026-08-15,MOBILE,01_Core_Exact_NY,2,0,0.0,0.0,0,0.0
2026-08-15,MOBILE,Sales-Search-1,10,1,0.1,4820000.0,4820000,0.0
2026-08-16,DESKTOP,01_Core_Exact_NY,2,1,0.5,3123072.0,3123072,0.0
2026-08-16,DESKTOP,Sales-Search-1,30,2,0.06666666666666667,13875928.5,27751857,1.0
2026-08-16,MOBILE,01_Core_Exact_NY,3,0,0.0,0.0,0,0.0
2026-08-16,MOBILE,Sales-Search-1,10,1,0.1,5320000.0,5320000,0.0
2026-08-17,DESKTOP,01_Core_Exact_NY,13,2,0.15384615384615385,4255000.0,8510000,0.0
2026-08-17,DESKTOP,Sales-Search-1,76,3,0.039473684210526314,15246666.666666666,45740000,0.0
2026-08-17,MOBILE,01_Core_Exact_NY,9,2,0.2222222222222222,5960000.0,11920000,0.0
2026-08-17,MOBILE,Sales-Search-1,30,3,0.1,5387314.666666667,16161944,0.0
2026-08-18,DESKTOP,01_Core_Exact_NY,17,5,0.29411764705882354,8008000.0,40040000,0.0
2026-08-18,DESKTOP,02_Professions_NY,2,0,0.0,0.0,0,0.0
2026-08-18,DESKTOP,Sales-Search-1,67,2,0.029850746268656716,11810000.0,23620000,0.0
2026-08-18,MOBILE,01_Core_Exact_NY,5,0,0.0,0.0,0,0.0
2026-08-18,MOBILE,Sales-Search-1,37,2,0.05405405405405406,2260000.0,4520000,0.0
2026-08-19,DESKTOP,01_Core_Exact_NY,16,2,0.125,4640000.0,9280000,0.0
2026-08-19,DESKTOP,02_Professions_NY,2,0,0.0,0.0,0,0.0
2026-08-19,DESKTOP,Sales-Search-1,88,8,0.09090909090909091,14123750.0,112990000,2.0
2026-08-19,MOBILE,01_Core_Exact_NY,5,0,0.0,0.0,0,0.0
2026-08-19,MOBILE,02_Professions_NY,1,0,0.0,0.0,0,0.0
2026-08-19,MOBILE,Sales-Search-1,16,1,0.0625,1760000.0,1760000,0.0
2026-08-20,DESKTOP,01_Core_Exact_NY,18,1,0.05555555555555555,11490000.0,11490000,0.0
