segments.date,segments.device,campaign.name,metrics.impressions,metrics.clicks,metrics.ctr,metrics.average_cpc,metrics.cost_micros,metrics.conversions
2025-10-23,DESKTOP,Sales-Search-1,9,1,0.1111111111111111,3950000.0,3950000,0.0
2025-10-23,MOBILE,Sales-Search-1,12,2,0.16666666666666666,2680000.0,5360000,0.0
2025-10-24,DESKTOP,Sales-Search-1,23,2,0.08695652173913043,4980000.0,9960000,0.0
2025-10-24,MOBILE,Sales-Search-1,15,0,0.0,0.0,0,0.0
2025-10-25,DESKTOP,Sales-Search-1,20,1,0.05,1787023.0,1787023,0.0
2025-10-25,MOBILE,Sales-Search-1,23,2,0.08695652173913043,1980000.0,3960000,0.0
2025-10-26,DESKTOP,Sales-Search-1,5,0,0.0,0.0,0,0.0
2025-10-26,MOBILE,Sales-Search-1,18,5,0.2777777777777778,1678000.0,8390000,0.0
2025-10-27,DESKTOP,Sales-Search-1,4,0,0.0,0.0,0,0.0
2025-10-27,MOBILE,Sales-Search-1,4,0,0.0,0.0,0,0.0
2025-10-28,DESKTOP,Sales-Search-1,2,0,0.0,0.0,0,0.0
2025-10-28,MOBILE,Sales-Search-1,3,0,0.0,0.0,0,0.0
2025-10-29,DESKTOP,Sales-Search-1,3,0,0.0,0.0,0,0.0
2025-10-29,MOBILE,Sales-Search-1,3,0,0.0,0.0,0,0.0
2025-10-30,MOBILE,Sales-Search-1,1,0,0.0,0.0,0,0.0
2025-10-31,DESKTOP,Sales-Search-1,1,0,0.0,0.0,0,0.0
2025-10-31,MOBILE,Sales-Search-1,1,1,1.0,630000.0,630000,0.0
2025-11-01,DESKTOP,Sales-Search-1,4,0,0.0,0.0,0,0.0
2025-11-01,MOBILE,Sales-Search-1,1,0,0.0,0.0,0,0.0
2025-11-02,DESKTOP,Sales-Search-1,1,1,1.0,1230000.0,1230000,0.5
2025-11-03,DESKTOP,Sales-Search-1,4,1,0.25,1410000.0,1410000,0.5
2025-11-03,MOBILE,Sales-Search-1,2,0,0.0,0.0,0,0.0
2025-11-05,DESKTOP,Sales-Search-1,59,6,0.1016949152542373,5833333.333333333,35000000,0.329348
2025-11-05,MOBILE,Sales-Search-1,39,1,0.02564102564102564,3220000.0,3220000,0.0
2025-11-05,TABLET,Sales-Search-1,2,0,0.0,0.0,0,0.0
2025-11-06,DESKTOP,Sales-Search-1,256,15,0.05859375,5730301.666666667,85954525,0.0
2025-11-06,MOBILE,Sales-Search-1,136,7,0.051470588235294115,9994285.714285715,69960000,0.670652
2025-11-06,TABLET,Sales-Search-1,4,0,0.0,0.0,0,0.0
2025-11-07,DESKTOP,Sales-Search-1,207,12,0.057971014492753624,5944166.666666667,71330000,0.0
2025-11-07,MOBILE,Sales-Search-1,162,7,0.043209876543209874,5417697.857142857,37923885,2.0
2025-11-07,TABLET,Sales-Search-1,2,0,0.0,0.0,0,0.0
2025-11-08,DESKTOP,Sales-Search-1,26,4,0.15384615384615385,9235000.0,36940000,1.0
2025-11-08,MOBILE,Sales-Search-1,64,5,0.078125,7213447.8,36067239,0.0
2025-11-08,TABLET,Sales-Search-1,1,0,0.0,0.0,0,0.0
2025-11-09,DESKTOP,Sales-Search-1,50,6,0.12,7221666.666666667,43330000,1.0
2025-11-09,MOBILE,Sales-Search-1,57,1,0.017543859649122806,3600000.0,3600000,0.0
2025-11-09,TABLET,Sales-Search-1,2,0,0.0,0.0,0,0.0
2025-11-10,DESKTOP,Sales-Search-1,69,3,0.043478260869565216,12473990.666666666,37421972,0.0
2025-11-10,MOBILE,Sales-Search-1,43,3,0.06976744186046512,2132289.3333333335,6396868,0.0
2025-11-11,DESKTOP,Sales-Search-1,64,7,0.109375,8207019.142857143,57449134,1.0
2025-11-11,MOBILE,Sales-Search-1,25,2,0.08,2960000.0,5920000,0.0
2025-11-11,TABLET,Sales-Search-1,2,0,0.0,0.0,0,0.0
2025-11-12,DESKTOP,Sales-Search-1,98,7,0.07142857142857142,6608571.428571428,46260000,1.0
2025-11-12,MOBILE,Sales-Search-1,46,4,0.08695652173913043,2497500.0,9990000,0.0
2025-11-13,DESKTOP,Sales-Search-1,81,10,0.12345679012345678,5719716.6,57197166,0.0
2025-11-13,MOBILE,Sales-Search-1,56,5,0.08928571428571429,4310774.8,21553874,1.0
2025-11-13,TABLET,Sales-Search-1,1,0,0.0,0.0,0,0.0
2025-11-14,DESKTOP,Sales-Search-1,137,7,0.051094890510948905,6009636.285714285,42067454,0.0
2025-11-14,MOBILE,Sales-Search-1,42,4,0.09523809523809523,3177500.0,12710000,0.0
2025-11-14,TABLET,Sales-Search-1,2,0,0.0,0.0,0,0.0
2025-11-15,DESKTOP,Sales-Search-1,74,8,0.10810810810810811,7376709.75,59013678,0.0
2025-11-15,MOBILE,Sales-Search-1,61,5,0.08196721311475409,3778134.4,18890672,0.0
2025-11-15,TABLET,Sales-Search-1,1,0,0.0,0.0,0,0.0
2025-11-16,DESKTOP,Sales-Search-1,30,2,0.06666666666666667,9695000.0,19390000,1.0
2025-11-16,MOBILE,Sales-Search-1,27,2,0.07407407407407407,1665000.0,3330000,0.0
2025-11-16,TABLET,Sales-Search-1,1,0,0.0,0.0,0,0.0
2025-11-17,DESKTOP,Sales-Search-1,101,7,0.06930693069306931,6780796.857142857,47465578,1.0
2025-11-17,MOBILE,Sales-Search-1,68,8,0.11764705882352941,3459475.0,27675800,2.0
2025-11-17,TABLET,Sales-Search-1,1,0,0.0,0.0,0,0.0
2025-11-18,DESKTOP,Sales-Search-1,87,4,0.04597701149425287,4410000.0,17640000,0.0
2025-11-18,MOBILE,Sales-Search-1,52,5,0.09615384615384616,2061633.4,10308167,0.0
2025-11-19,DESKTOP,Sales-Search-1,100,4,0.04,9397500.0,37590000,0.0
2025-11-19,MOBILE,Sales-Search-1,63,8,0.12698412698412698,4131250.0,33050000,0.0
2025-11-20,DESKTOP,Sales-Search-1,155,6,0.03870967741935484,8511666.666666666,51070000,1.0
2025-11-20,MOBILE,Sales-Search-1,80,8,0.1,3916250.0,31330000,0.0
2025-11-20,TABLET,Sales-Search-1,1,0,0.0,0.0,0,0.0
2025-11-21,DESKTOP,Sales-Search-1,119,8,0.06722689075630252,6301009.25,50408074,2.0
2025-11-21,MOBILE,Sales-Search-1,85,5,0.058823529411764705,3768000.0,18840000,0.0
2025-11-21,TABLET,Sales-Search-1,1,0,0.0,0.0,0,0.0
2025-11-22,DESKTOP,Sales-Search-1,44,6,0.13636363636363635,7416666.666666667,44500000,1.0
2025-11-22,MOBILE,Sales-Search-1,59,6,0.1016949152542373,4578333.333333333,27470000,0.0
2025-11-22,TABLET,Sales-Search-1,1,0,0.0,0.0,0,0.0
2025-11-23,DESKTOP,Sales-Search-1,94,6,0.06382978723404255,11366666.666666666,68200000,1.666666
2025-11-23,MOBILE,Sales-Search-1,51,5,0.09803921568627451,2816000.0,14080000,0.0
2025-11-24,DESKTOP,Sales-Search-1,261,11,0.0421455938697318,10341511.181818182,113756623,0.333334
2025-11-24,MOBILE,Sales-Search-1,79,5,0.06329113924050633,7790000.0,38950000,0.0
2025-11-24,TABLET,Sales-Search-1,4,0,0.0,0.0,0,0.0
2025-11-25,DESKTOP,Sales-Search-1,297,13,0.04377104377104377,8388790.076923076,109054271,1.0
2025-11-25,MOBILE,Sales-Search-1,136,5,0.03676470588235294,7878544.8,39392724,0.0
2025-11-25,TABLET,Sales-Search-1,4,0,0.0,0.0,0,0.0
2025-11-26,DESKTOP,Sales-Search-1,206,6,0.02912621359223301,7033173.166666667,42199039,0.0
2025-11-26,MOBILE,Sales-Search-1,120,7,0.058333333333333334,6780000.0,47460000,0.0
2025-11-26,TABLET,Sales-Search-1,7,0,0.0,0.0,0,0.0
2025-11-27,DESKTOP,Sales-Search-1,55,5,0.09090909090909091,17964000.0,89820000,0.0
2025-11-27,MOBILE,Sales-Search-1,41,4,0.0975609756097561,5602500.0,22410000,0.0
2025-11-27,TABLET,Sales-Search-1,14,1,0.07142857142857142,11760000.0,11760000,0.0
2025-11-28,DESKTOP,Sales-Search-1,52,0,0.0,0.0,0,0.0
2025-11-28,MOBILE,Sales-Search-1,43,4,0.09302325581395349,5060000.0,20240000,0.0
2025-11-28,TABLET,Sales-Search-1,1,1,1.0,3280000.0,3280000,0.0
2025-11-29,DESKTOP,Sales-Search-1,55,4,0.07272727272727272,10540000.0,42160000,0.0
2025-11-29,MOBILE,Sales-Search-1,38,5,0.13157894736842105,9014505.8,45072529,0.0
2025-11-29,TABLET,Sales-Search-1,1,0,0.0,0.0,0,0.0
2025-11-30,DESKTOP,Sales-Search-1,56,1,0.017857142857142856,9870405.0,9870405,0.0
2025-11-30,MOBILE,Sales-Search-1,47,3,0.06382978723404255,1233333.3333333333,3700000,1.0
2025-12-01,DESKTOP,Sales-Search-1,177,9,0.05084745762711865,6783333.333333333,61050000,0.0
2025-12-01,MOBILE,Sales-Search-1,60,5,0.08333333333333333,1854449.6,9272248,0.0
2025-12-01,TABLET,Sales-Search-1,1,0,0.0,0.0,0,0.0
2025-12-02,DESKTOP,Sales-Search-1,129,9,0.06976744186046512,9729325.444444444,87563929,3.0
2025-12-02,MOBILE,Sales-Search-1,26,2,0.07692307692307693,2108114.0,4216228,0.0
2025-12-02,TABLET,Sales-Search-1,1,0,0.0,0.0,0,0.0
2025-12-03,DESKTOP,Sales-Search-1,91,6,0.06593406593406594,6736666.666666667,40420000,1.0
2025-12-03,MOBILE,Sales-Search-1,36,5,0.1388888888888889,4151768.0,20758840,0.0
2025-12-04,DESKTOP,Sales-Search-1,72,3,0.041666666666666664,5723333.333333333,17170000,0.0
2025-12-04,MOBILE,Sales-Search-1,41,1,0.024390243902439025,1710000.0,1710000,0.0
2025-12-05,DESKTOP,Sales-Search-1,83,9,0.10843373493975904,8644444.444444444,77800000,0.005921
2025-12-05,MOBILE,Sales-Search-1,52,4,0.07692307692307693,3295000.0,13180000,3.0
2025-12-06,DESKTOP,Sales-Search-1,29,6,0.20689655172413793,7714381.166666667,46286287,0.497039
2025-12-06,MOBILE,Sales-Search-1,35,1,0.02857142857142857,1060000.0,1060000,0.0
2025-12-07,DESKTOP,Sales-Search-1,75,10,0.13333333333333333,7896459.0,78964590,0.49704
2025-12-07,MOBILE,Sales-Search-1,33,2,0.06060606060606061,2880000.0,5760000,0.0
2025-12-07,TABLET,Sales-Search-1,3,2,0.6666666666666666,8990000.0,17980000,0.0
2025-12-08,DESKTOP,Sales-Search-1,155,8,0.05161290322580645,7824400.0,62595200,0.0
2025-12-08,MOBILE,Sales-Search-1,42,1,0.023809523809523808,720000.0,720000,0.0
2025-12-08,TABLET,Sales-Search-1,3,0,0.0,0.0,0,0.0
2025-12-09,DESKTOP,Sales-Search-1,142,10,0.07042253521126761,7045396.7,70453967,0.0
2025-12-09,MOBILE,Sales-Search-1,46,2,0.043478260869565216,10545000.0,21090000,0.0
2025-12-10,DESKTOP,Sales-Search-1,149,13,0.087248322147651,7180329.846153846,93344288,1.0
2025-12-10,MOBILE,Sales-Search-1,44,3,0.06818181818181818,4030000.0,12090000,0.0
2025-12-11,DESKTOP,Sales-Search-1,94,4,0.0425531914893617,8972500.0,35890000,1.0
2025-12-11,MOBILE,Sales-Search-1,52,3,0.057692307692307696,7363333.333333333,22090000,0.0
2025-12-12,DESKTOP,Sales-Search-1,78,5,0.0641025641025641,6101969.2,30509846,0.0
2025-12-12,MOBILE,Sales-Search-1,38,4,0.10526315789473684,2713579.75,10854319,0.0
2025-12-13,DESKTOP,Sales-Search-1,25,2,0.08,8820000.0,17640000,0.0
2025-12-13,MOBILE,Sales-Search-1,22,6,0.2727272727272727,2779768.0,16678608,0.0
2025-12-13,TABLET,Sales-Search-1,1,0,0.0,0.0,0,0.0
2025-12-14,DESKTOP,Sales-Search-1,36,2,0.05555555555555555,9940000.0,19880000,2.0
2025-12-14,MOBILE,Sales-Search-1,32,3,0.09375,3140000.0,9420000,3.0
2025-12-14,TABLET,Sales-Search-1,1,0,0.0,0.0,0,0.0
2025-12-15,DESKTOP,Sales-Search-1,139,8,0.05755395683453238,5955255.625,47642045,1.0
2025-12-15,MOBILE,Sales-Search-1,59,5,0.0847457627118644,6734000.0,33670000,1.0
2025-12-15,TABLET,Sales-Search-1,2,0,0.0,0.0,0,0.0
2025-12-16,DESKTOP,Sales-Search-1,170,9,0.052941176470588235,8329816.444444444,74968348,1.0
2025-12-16,MOBILE,Sales-Search-1,51,2,0.0392156862745098,1235000.0,2470000,0.0
2025-12-16,TABLET,Sales-Search-1,2,0,0.0,0.0,0,0.0
2025-12-17,DESKTOP,Sales-Search-1,246,16,0.06504065040650407,8746123.0625,139937969,1.540608
2025-12-17,MOBILE,Sales-Search-1,95,4,0.042105263157894736,9230000.0,36920000,0.729696
2025-12-17,TABLET,Sales-Search-1,1,0,0.0,0.0,0,0.0
2025-12-18,DESKTOP,Sales-Search-1,186,9,0.04838709677419355,8722495.222222222,78502457,0.0
2025-12-18,MOBILE,Sales-Search-1,106,5,0.04716981132075472,5258076.0,26290380,0.729696
2025-12-18,TABLET,Sales-Search-1,2,0,0.0,0.0,0,0.0
2025-12-19,DESKTOP,Sales-Search-1,155,6,0.03870967741935484,7335854.5,44015127,1.0
2025-12-19,MOBILE,Sales-Search-1,96,4,0.041666666666666664,6220000.0,24880000,0.0
2025-12-20,DESKTOP,Sales-Search-1,61,8,0.13114754098360656,13077500.0,104620000,1.5
2025-12-20,MOBILE,Sales-Search-1,62,3,0.04838709677419355,4349779.0,13049337,0.0
2025-12-20,TABLET,Sales-Search-1,1,0,0.0,0.0,0,0.0
2025-12-21,DESKTOP,Sales-Search-1,76,5,0.06578947368421052,10349702.0,51748510,0.0
2025-12-21,MOBILE,Sales-Search-1,40,1,0.025,2680000.0,2680000,0.0
2025-12-21,TABLET,Sales-Search-1,2,0,0.0,0.0,0,0.0
2025-12-22,DESKTOP,Sales-Search-1,151,11,0.0728476821192053,11320390.727272727,124524298,2.5
2025-12-22,MOBILE,Sales-Search-1,59,2,0.03389830508474576,4265000.0,8530000,0.0
2025-12-23,DESKTOP,Sales-Search-1,199,15,0.07537688442211055,14744955.333333334,221174330,1.0
2025-12-23,MOBILE,Sales-Search-1,79,9,0.11392405063291139,4418227.777777778,39764050,0.0
2025-12-23,TABLET,Sales-Search-1,4,0,0.0,0.0,0,0.0
2025-12-24,DESKTOP,Sales-Search-1,113,8,0.07079646017699115,6986484.0,55891872,0.0
2025-12-24,MOBILE,Sales-Search-1,52,6,0.11538461538461539,6423208.166666667,38539249,0.0
2025-12-24,TABLET,Sales-Search-1,3,0,0.0,0.0,0,0.0
2025-12-25,DESKTOP,Sales-Search-1,73,5,0.0684931506849315,6936000.0,34680000,0.0
2025-12-25,MOBILE,Sales-Search-1,46,3,0.06521739130434782,3792444.0,11377332,0.0
2025-12-25,TABLET,Sales-Search-1,2,0,0.0,0.0,0,0.0
2025-12-26,DESKTOP,Sales-Search-1,62,4,0.06451612903225806,7555000.0,30220000,1.0
2025-12-26,MOBILE,Sales-Search-1,71,6,0.08450704225352113,5878188.166666667,35269129,1.0
2025-12-26,TABLET,Sales-Search-1,1,0,0.0,0.0,0,0.0
2025-12-27,DESKTOP,Sales-Search-1,71,4,0.056338028169014086,8027500.0,32110000,1.0
2025-12-27,MOBILE,Sales-Search-1,42,4,0.09523809523809523,4745000.0,18980000,0.0
2025-12-27,TABLET,Sales-Search-1,2,1,0.5,14490000.0,14490000,0.0
2025-12-28,DESKTOP,Sales-Search-1,52,1,0.019230769230769232,9690000.0,9690000,0.0
2025-12-28,MOBILE,Sales-Search-1,39,2,0.05128205128205128,2215000.0,4430000,0.0
2025-12-29,DESKTOP,Sales-Search-1,222,18,0.08108108108108109,10158700.388888888,182856607,0.0
2025-12-29,MOBILE,Sales-Search-1,92,4,0.043478260869565216,5860000.0,23440000,0.0
2025-12-29,TABLET,Sales-Search-1,5,0,0.0,0.0,0,0.0
2025-12-30,DESKTOP,Sales-Search-1,275,10,0.03636363636363636,10421016.7,104210167,1.0
2025-12-30,MOBILE,Sales-Search-1,146,9,0.06164383561643835,10821611.333333334,97394502,0.0
2025-12-30,TABLET,Sales-Search-1,6,1,0.16666666666666666,19370000.0,19370000,0.0
2025-12-31,DESKTOP,Sales-Search-1,162,15,0.09259259259259259,12467108.466666667,187006627,0.0
2025-12-31,MOBILE,Sales-Search-1,187,5,0.026737967914438502,6778000.0,33890000,0.0
2026-01-01,DESKTOP,Sales-Search-1,67,3,0.04477611940298507,8936666.666666666,26810000,0.0
2026-01-01,MOBILE,Sales-Search-1,138,5,0.036231884057971016,3034000.0,15170000,1.0
2026-01-01,TABLET,Sales-Search-1,7,0,0.0,0.0,0,0.0
2026-01-02,DESKTOP,Sales-Search-1,145,5,0.034482758620689655,6102000.0,30510000,1.0
2026-01-02,MOBILE,Sales-Search-1,161,8,0.049689440993788817,3788513.875,30308111,0.0
2026-01-02,TABLET,Sales-Search-1,1,0,0.0,0.0,0,0.0
2026-01-03,DESKTOP,Sales-Search-1,52,5,0.09615384615384616,10846000.0,54230000,2.0
2026-01-03,MOBILE,Sales-Search-1,104,13,0.125,4842614.461538462,62953988,2.0
2026-01-03,TABLET,Sales-Search-1,1,0,0.0,0.0,0,0.0
2026-01-04,DESKTOP,Sales-Search-1,52,2,0.038461538461538464,3639352.0,7278704,0.0
2026-01-04,MOBILE,Sales-Search-1,66,6,0.09090909090909091,5230000.0,31380000,0.0
2026-01-05,DESKTOP,Sales-Search-1,219,23,0.1050228310502283,8180706.130434782,188156241,1.0
2026-01-05,MOBILE,Sales-Search-1,245,7,0.02857142857142857,12322101.57142857,86254711,0.0
2026-01-05,TABLET,Sales-Search-1,1,0,0.0,0.0,0,0.0
2026-01-06,DESKTOP,Sales-Search-1,293,15,0.051194539249146756,9020012.6,135300189,2.0
2026-01-06,MOBILE,Sales-Search-1,408,12,0.029411764705882353,15063003.833333334,180756046,1.0
