segments.date,segments.device,campaign.name,metrics.impressions,metrics.clicks,metrics.ctr,metrics.average_cpc,metrics.cost_micros,metrics.conversions
2026-09-02,DESKTOP,01_Core_Exact_NY,19,2,0.10526315789473684,9335000.0,18670000,0.0
2026-09-02,DESKTOP,02_Professions_NY,1,0,0.0,0.0,0,0.0
2026-09-02,DESKTOP,Sales-Search-1,60,1,0.016666666666666666,33400000.0,33400000,0.0
2026-09-02,MOBILE,01_Core_Exact_NY,4,0,0.0,0.0,0,0.0
2026-09-02,MOBILE,Sales-Search-1,28,2,0.07142857142857142,2099576.0,4199152,0.0
2026-09-03,DESKTOP,01_Core_Exact_NY,18,2,0.1111111111111111,9480000.0,18960000,0.0
2026-09-03,DESKTOP,02_Professions_NY,1,0,0.0,0.0,0,0.0
2026-09-03,DESKTOP,Sales-Search-1,73,9,0.1232876712328767,13155555.555555556,118400000,0.0
2026-09-03,MOBILE,01_Core_Exact_NY,6,0,0.0,0.0,0,0.0
2026-09-03,MOBILE,02_Professions_NY,2,1,0.5,3900000.0,3900000,0.0
2026-09-03,MOBILE,Sales-Search-1,29,1,0.034482758620689655,9600000.0,9600000,0.0
2026-09-04,DESKTOP,01_Core_Exact_NY,24,5,0.20833333333333334,17930000.0,89650000,0.0
2026-09-04,DESKTOP,Sales-Search-1,66,8,0.12121212121212122,17690000.0,141520000,1.771865
2026-09-04,MOBILE,01_Core_Exact_NY,6,0,0.0,0.0,0,0.0
2026-09-04,MOBILE,02_Professions_NY,1,0,0.0,0.0,0,0.0
2026-09-04,MOBILE,Sales-Search-1,17,1,0.058823529411764705,9820000.0,9820000,0.0
2026-09-05,DESKTOP,01_Core_Exact_NY,16,2,0.125,8825000.0,17650000,0.0
2026-09-05,DESKTOP,02_Professions_NY,1,0,0.0,0.0,0,0.0
2026-09-05,DESKTOP,Sales-Search-1,18,1,0.05555555555555555,6320000.0,6320000,0.0
2026-09-05,MOBILE,01_Core_Exact_NY,4,0,0.0,0.0,0,0.0
2026-09-05,MOBILE,Sales-Search-1,12,1,0.08333333333333333,4000000.0,4000000,0.0
2026-09-06,DESKTOP,01_Core_Exact_NY,7,0,0.0,0.0,0,0.0
2026-09-06,DESKTOP,Sales-Search-1,30,2,0.06666666666666667,13475000.0,26950000,0.0
2026-09-06,MOBILE,01_Core_Exact_NY,2,1,0.5,5340000.0,5340000,1.0
2026-09-06,MOBILE,Sales-Search-1,10,1,0.1,4040000.0,4040000,0.0
2026-09-07,DESKTOP,01_Core_Exact_NY,3,0,0.0,0.0,0,0.0
2026-09-07,DESKTOP,02_Professions_NY,1,0,0.0,0.0,0,0.0
2026-09-07,DESKTOP,Sales-Search-1,27,1,0.037037037037037035,9080000.0,9080000,0.0
2026-09-07,MOBILE,01_Core_Exact_NY,8,0,0.0,0.0,0,0.0
2026-09-07,MOBILE,Sales-Search-1,16,0,0.0,0.0,0,0.0
2026-09-08,DESKTOP,01_Core_Exact_NY,24,2,0.08333333333333333,11980000.0,23960000,0.0
2026-09-08,DESKTOP,Sales-Search-1,42,4,0.09523809523809523,11295000.0,45180000,0.0
2026-09-08,MOBILE,01_Core_Exact_NY,4,1,0.25,1500000.0,1500000,0.0
2026-09-08,MOBILE,02_Professions_NY,1,0,0.0,0.0,0,0.0
2026-09-08,MOBILE,Sales-Search-1,6,0,0.0,0.0,0,0.0
