segments.date,campaign.name,ad_group.name,search_term_view.search_term,search_term_view.status,segments.search_term_match_type,metrics.impressions,metrics.clicks,metrics.ctr,metrics.average_cpc,metrics.cost_micros,metrics.conversions
2026-08-28,01_Core_Exact_NY,Brand,nypllc,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-08-28,01_Core_Exact_NY,Formation-Core,form pllc new york,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-08-28,01_Core_Exact_NY,Formation-Core,pllc nys,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-08-28,01_Core_Exact_NY,Formation-Core,how to form a pllc in new york,NONE,NEAR_EXACT,1,1,1.0,4540000.0,4540000,0.0
2026-08-28,02_Professions_NY,Therapists-LCSW,lcsw pllc,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-08-28,Sales-Search-1,NY PLLC Formation,forming a pllc in ny,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-08-28,Sales-Search-1,NY PLLC Formation,nys pllc,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-08-28,Sales-Search-1,NY PLLC Formation,pllc,ADDED,EXACT,3,0,0.0,0.0,0,0.0
2026-08-28,Sales-Search-1,NY PLLC Formation,pllc formation new york,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-08-28,Sales-Search-1,NY PLLC Formation,create a pllc,NONE,PHRASE,1,0,0.0,0.0,0,0.0
2026-08-28,Sales-Search-1,NY PLLC Formation,pllc articles of organization,ADDED,PHRASE,1,0,0.0,0.0,0,0.0
2026-08-28,Sales-Search-1,NY PLLC Formation,mycorporation,NONE,BROAD,2,0,0.0,0.0,0,0.0
2026-08-28,Sales-Search-1,NY PLLC Formation,pllc medical,NONE,BROAD,1,0,0.0,0.0,0,0.0
2026-08-29,01_Core_Exact_NY,Formation-Core,form pllc new york,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-08-29,01_Core_Exact_NY,Formation-Core,new york pllc,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-08-29,01_Core_Exact_NY,Formation-Core,pllc nys,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-08-29,01_Core_Exact_NY,Formation-Core,start pllc,ADDED,EXACT,3,1,0.3333333333333333,11200000.0,11200000,0.0
2026-08-29,Sales-Search-1,NY PLLC Formation,nys pllc formation,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-08-29,Sales-Search-1,NY PLLC Formation,pllc,ADDED,EXACT,7,0,0.0,0.0,0,0.0
2026-08-29,Sales-Search-1,NY PLLC Formation,pllc formation new york,ADDED,EXACT,4,1,0.25,13740000.0,13740000,0.0
2026-08-29,Sales-Search-1,NY PLLC Formation,pllc nyc,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-08-29,Sales-Search-1,NY PLLC Formation,pllc license,NONE,PHRASE,2,0,0.0,0.0,0,0.0
2026-08-29,Sales-Search-1,NY PLLC Formation,dan pepitone,NONE,BROAD,1,0,0.0,0.0,0,0.0
2026-08-29,Sales-Search-1,NY PLLC Formation,form pls709,NONE,BROAD,1,0,0.0,0.0,0,0.0
2026-08-29,Sales-Search-1,NY PLLC Formation,nyc biennial filing,NONE,BROAD,1,0,0.0,0.0,0,0.0
2026-08-29,Sales-Search-1,NY PLLC Formation,new york state pllc,NONE,NEAR_EXACT,2,0,0.0,0.0,0,0.0
2026-08-30,Sales-Search-1,NY PLLC Formation,nypllc,ADDED,EXACT,2,1,0.5,2680000.0,2680000,0.0
2026-08-30,Sales-Search-1,NY PLLC Formation,pllc,ADDED,EXACT,7,0,0.0,0.0,0,0.0
2026-08-30,Sales-Search-1,NY PLLC Formation,new york state pllc,NONE,NEAR_EXACT,2,0,0.0,0.0,0,0.0
2026-08-31,01_Core_Exact_NY,Brand,legalzoom dba filing,NONE,NEAR_PHRASE,1,0,0.0,0.0,0,0.0
2026-08-31,01_Core_Exact_NY,Formation-Core,form pllc new york,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-08-31,01_Core_Exact_NY,Formation-Core,new york pllc formation,ADDED,EXACT,2,1,0.5,9810000.0,9810000,0.0
2026-08-31,01_Core_Exact_NY,Formation-Core,ny pllc formation,ADDED,EXACT,2,2,1.0,2850000.0,5700000,0.0
2026-08-31,01_Core_Exact_NY,Formation-Core,pllc new york,ADDED,EXACT,2,1,0.5,8160000.0,8160000,0.0
2026-08-31,01_Core_Exact_NY,Formation-Core,pllc ny,ADDED,EXACT,3,0,0.0,0.0,0,0.0
2026-08-31,01_Core_Exact_NY,Formation-Core,pllc nys,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-08-31,01_Core_Exact_NY,Formation-Core,how to create a pllc in ny,NONE,NEAR_EXACT,1,0,0.0,0.0,0,0.0
2026-08-31,01_Core_Exact_NY,Formation-Core,how to form a pllc in new york,NONE,NEAR_EXACT,2,0,0.0,0.0,0,0.0
2026-08-31,Sales-Search-1,NY PLLC Formation,forming a pllc in ny,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-08-31,Sales-Search-1,NY PLLC Formation,ny pllc,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-08-31,Sales-Search-1,NY PLLC Formation,nypllc,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-08-31,Sales-Search-1,NY PLLC Formation,nys pllc,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-08-31,Sales-Search-1,NY PLLC Formation,pllc,ADDED,EXACT,6,0,0.0,0.0,0,0.0
2026-08-31,Sales-Search-1,NY PLLC Formation,pllc formation new york,ADDED,EXACT,4,2,0.5,19130000.0,38260000,0.0
2026-08-31,Sales-Search-1,NY PLLC Formation,pllc in ny,ADDED,EXACT,2,1,0.5,7420000.0,7420000,0.0
2026-08-31,Sales-Search-1,NY PLLC Formation,pllc new york,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-08-31,Sales-Search-1,NY PLLC Formation,articles of organization pllc,NONE,PHRASE,1,0,0.0,0.0,0,0.0
2026-08-31,Sales-Search-1,NY PLLC Formation,create a pllc,NONE,PHRASE,1,0,0.0,0.0,0,0.0
2026-08-31,Sales-Search-1,NY PLLC Formation,pllc application,NONE,PHRASE,2,0,0.0,0.0,0,0.0
