segments.date,campaign.name,ad_group.name,search_term_view.search_term,search_term_view.status,segments.search_term_match_type,metrics.impressions,metrics.clicks,metrics.ctr,metrics.average_cpc,metrics.cost_micros,metrics.conversions
2026-08-15,01_Core_Exact_NY,Formation-Core,how to start a pllc in new york,NONE,NEAR_EXACT,3,0,0.0,0.0,0,0.0
2026-08-15,Sales-Search-1,NY PLLC Formation,new york pllc,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-08-15,Sales-Search-1,NY PLLC Formation,pllc,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-08-15,Sales-Search-1,NY PLLC Formation,pllc application ny,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-08-15,Sales-Search-1,NY PLLC Formation,pllc formation new york,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-08-15,Sales-Search-1,NY PLLC Formation,pllc ny,ADDED,EXACT,3,0,0.0,0.0,0,0.0
2026-08-15,Sales-Search-1,NY PLLC Formation,pllc nys,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-08-15,Sales-Search-1,NY PLLC Formation,corp kit,NONE,BROAD,1,0,0.0,0.0,0,0.0
2026-08-15,Sales-Search-1,NY PLLC Formation,nyllc,NONE,BROAD,1,0,0.0,0.0,0,0.0
2026-08-15,Sales-Search-1,NY PLLC Formation,form pllc new york,NONE,NEAR_EXACT,2,0,0.0,0.0,0,0.0
2026-08-16,01_Core_Exact_NY,Formation-Core,ny pllc formation,ADDED,EXACT,2,1,0.5,3123072.0,3123072,0.0
2026-08-16,Sales-Search-1,NY PLLC Formation,nys pllc,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-08-16,Sales-Search-1,NY PLLC Formation,pllc,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-08-16,Sales-Search-1,NY PLLC Formation,new york pllc articles of organization,NONE,PHRASE,2,0,0.0,0.0,0,0.0
2026-08-16,Sales-Search-1,NY PLLC Formation,register pllc,NONE,PHRASE,2,0,0.0,0.0,0,0.0
2026-08-16,Sales-Search-1,NY PLLC Formation,sterlington pllc,NONE,BROAD,1,0,0.0,0.0,0,0.0
2026-08-17,01_Core_Exact_NY,Formation-Core,ny pllc formation,ADDED,EXACT,3,1,0.3333333333333333,4920000.0,4920000,0.0
2026-08-17,01_Core_Exact_NY,Formation-Core,pllc new york,ADDED,EXACT,5,1,0.2,5020000.0,5020000,0.0
2026-08-17,01_Core_Exact_NY,Formation-Core,pllc ny,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-08-17,Sales-Search-1,NY PLLC Formation,form a pllc,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-08-17,Sales-Search-1,NY PLLC Formation,new york pllc,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-08-17,Sales-Search-1,NY PLLC Formation,ny pllc formation,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-08-17,Sales-Search-1,NY PLLC Formation,nys pllc,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-08-17,Sales-Search-1,NY PLLC Formation,nys pllc formation,ADDED,EXACT,3,0,0.0,0.0,0,0.0
2026-08-17,Sales-Search-1,NY PLLC Formation,pllc,ADDED,EXACT,11,0,0.0,0.0,0,0.0
2026-08-17,Sales-Search-1,NY PLLC Formation,pllc formation new york,ADDED,EXACT,10,2,0.2,20275000.0,40550000,0.0
2026-08-17,Sales-Search-1,NY PLLC Formation,pllc filing,NONE,PHRASE,2,0,0.0,0.0,0,0.0
2026-08-18,01_Core_Exact_NY,Formation-Core,form pllc new york,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-08-18,01_Core_Exact_NY,Formation-Core,new york pllc,ADDED,EXACT,2,1,0.5,8240000.0,8240000,0.0
2026-08-18,01_Core_Exact_NY,Formation-Core,ny pllc,ADDED,EXACT,2,2,1.0,11260000.0,22520000,0.0
2026-08-18,01_Core_Exact_NY,Formation-Core,ny pllc formation,ADDED,EXACT,3,0,0.0,0.0,0,0.0
2026-08-18,01_Core_Exact_NY,Formation-Core,pllc formation new york,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-08-18,01_Core_Exact_NY,Formation-Core,pllc new york,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-08-18,02_Professions_NY,Therapists-LCSW,lcsw pllc,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-08-18,Sales-Search-1,NY PLLC Formation,ny pllc,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-08-18,Sales-Search-1,NY PLLC Formation,ny pllc formation,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-08-18,Sales-Search-1,NY PLLC Formation,nypllc,ADDED,EXACT,2,1,0.5,10510000.0,10510000,0.0
2026-08-18,Sales-Search-1,NY PLLC Formation,pllc,ADDED,EXACT,4,0,0.0,0.0,0,0.0
2026-08-18,Sales-Search-1,NY PLLC Formation,pllc formation new york,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-08-18,Sales-Search-1,NY PLLC Formation,pllc in ny,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-08-18,Sales-Search-1,NY PLLC Formation,pllc nys,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-08-18,Sales-Search-1,NY PLLC Formation,ny pllc requirements,ADDED,PHRASE,2,0,0.0,0.0,0,0.0
2026-08-18,Sales-Search-1,NY PLLC Formation,pllc new york state,NONE,NEAR_EXACT,4,0,0.0,0.0,0,0.0
2026-08-19,01_Core_Exact_NY,Formation-Core,pllc new york,ADDED,EXACT,2,1,0.5,2940000.0,2940000,0.0
2026-08-19,01_Core_Exact_NY,Formation-Core,how to form a pllc in new york,NONE,NEAR_EXACT,1,0,0.0,0.0,0,0.0
2026-08-19,01_Core_Exact_NY,Service-Intent,how to form a pllc in new york,NONE,NEAR_EXACT,2,0,0.0,0.0,0,0.0
2026-08-19,Sales-Search-1,NY PLLC Formation,pllc,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-08-19,Sales-Search-1,NY PLLC Formation,pllc formation new york,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-08-19,Sales-Search-1,NY PLLC Formation,pllc new york,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-08-19,Sales-Search-1,NY PLLC Formation,pllc nyc,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-08-19,Sales-Search-1,NY PLLC Formation,pllc nys,ADDED,EXACT,4,2,0.5,4235000.0,8470000,0.0
