segments.date,segments.device,campaign.name,metrics.impressions,metrics.clicks,metrics.ctr,metrics.average_cpc,metrics.cost_micros,metrics.conversions
2026-09-11,DESKTOP,01_Core_Exact_NY,24,2,0.08333333333333333,14840000.0,29680000,0.0
2026-09-11,DESKTOP,02_Professions_NY,2,0,0.0,0.0,0,0.0
2026-09-11,DESKTOP,Sales-Search-1,100,11,0.11,11362658.727272727,124989246,1.884387
2026-09-11,MOBILE,01_Core_Exact_NY,10,0,0.0,0.0,0,0.0
2026-09-11,MOBILE,Sales-Search-1,38,1,0.02631578947368421,4100000.0,4100000,0.0
2026-09-11,TABLET,Sales-Search-1,4,0,0.0,0.0,0,0.0
2026-09-12,DESKTOP,01_Core_Exact_NY,9,0,0.0,0.0,0,0.0
2026-09-12,DESKTOP,Sales-Search-1,32,3,0.09375,14563333.333333334,43690000,0.0
2026-09-12,MOBILE,01_Core_Exact_NY,10,0,0.0,0.0,0,0.0
2026-09-12,MOBILE,Sales-Search-1,31,3,0.0967741935483871,8156666.666666667,24470000,0.0
2026-09-13,DESKTOP,01_Core_Exact_NY,22,4,0.18181818181818182,13202500.0,52810000,0.0
2026-09-13,DESKTOP,Sales-Search-1,43,1,0.023255813953488372,13280000.0,13280000,0.0
2026-09-13,MOBILE,01_Core_Exact_NY,5,0,0.0,0.0,0,0.0
2026-09-13,MOBILE,Sales-Search-1,23,5,0.21739130434782608,4814000.0,24070000,0.0
2026-09-14,DESKTOP,01_Core_Exact_NY,6,0,0.0,0.0,0,0.0
2026-09-14,DESKTOP,Sales-Search-1,121,6,0.049586776859504134,15910000.0,95460000,1.0
2026-09-14,MOBILE,01_Core_Exact_NY,4,0,0.0,0.0,0,0.0
2026-09-14,MOBILE,Sales-Search-1,34,4,0.11764705882352941,3965000.0,15860000,0.0
2026-09-14,TABLET,Sales-Search-1,6,2,0.3333333333333333,18648499.0,37296998,0.0
2026-09-15,DESKTOP,01_Core_Exact_NY,21,1,0.047619047619047616,10580000.0,10580000,0.0
2026-09-15,DESKTOP,02_Professions_NY,1,0,0.0,0.0,0,0.0
2026-09-15,DESKTOP,Sales-Search-1,141,6,0.0425531914893617,11203333.333333334,67220000,1.0
2026-09-15,MOBILE,01_Core_Exact_NY,4,0,0.0,0.0,0,0.0
2026-09-15,MOBILE,02_Professions_NY,3,1,0.3333333333333333,4960000.0,4960000,0.0
2026-09-15,MOBILE,Sales-Search-1,26,3,0.11538461538461539,9533333.333333334,28600000,0.0
2026-09-16,DESKTOP,01_Core_Exact_NY,12,1,0.08333333333333333,15180000.0,15180000,0.0
2026-09-16,DESKTOP,Sales-Search-1,97,6,0.061855670103092786,11351319.0,68107914,1.0
2026-09-16,MOBILE,01_Core_Exact_NY,6,1,0.16666666666666666,1560000.0,1560000,0.0
2026-09-16,MOBILE,Sales-Search-1,28,0,0.0,0.0,0,0.0
2026-09-17,DESKTOP,01_Core_Exact_NY,2,0,0.0,0.0,0,0.0
2026-09-17,DESKTOP,03_ForeignQual_US,2,0,0.0,0.0,0,0.0
2026-09-17,DESKTOP,Sales-Search-1,16,0,0.0,0.0,0,0.0
2026-09-17,MOBILE,Sales-Search-1,5,2,0.4,6910000.0,13820000,0.0
