segments.date,campaign.name,ad_group.name,search_term_view.search_term,search_term_view.status,segments.search_term_match_type,metrics.impressions,metrics.clicks,metrics.ctr,metrics.average_cpc,metrics.cost_micros,metrics.conversions
2026-07-15,Sales-Search-1,NY PLLC Formation,pllc application ny,ADDED,EXACT,3,0,0.0,0.0,0,0.0
2026-07-15,Sales-Search-1,NY PLLC Formation,pllc formation,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-07-15,Sales-Search-1,NY PLLC Formation,pllc formation new york,ADDED,EXACT,4,1,0.25,26290000.0,26290000,0.0
2026-07-15,Sales-Search-1,NY PLLC Formation,convert llc to pllc new york,NONE,PHRASE,2,1,0.5,11603133.0,11603133,0.0
2026-07-15,Sales-Search-1,NY PLLC Formation,create a pllc,NONE,PHRASE,1,0,0.0,0.0,0,0.0
2026-07-15,Sales-Search-1,NY PLLC Formation,llc to pllc,NONE,PHRASE,1,0,0.0,0.0,0,0.0
2026-07-15,Sales-Search-1,NY PLLC Formation,fast filing services,NONE,BROAD,1,0,0.0,0.0,0,0.0
2026-07-15,Sales-Search-1,NY PLLC Formation,new york llc biennial statement filing,NONE,BROAD,1,0,0.0,0.0,0,0.0
2026-07-15,Sales-Search-1,NY PLLC Formation,ny file biennial statement,NONE,BROAD,1,0,0.0,0.0,0,0.0
2026-07-15,Sales-Search-1,NY PLLC Formation,ny state business name availability,NONE,BROAD,1,0,0.0,0.0,0,0.0
2026-07-15,Sales-Search-1,NY PLLC Formation,nys corp formation,NONE,BROAD,1,0,0.0,0.0,0,0.0
2026-07-15,Sales-Search-1,NY PLLC Formation,servico,NONE,BROAD,1,0,0.0,0.0,0,0.0
2026-07-16,01_Core_Exact_NY,Formation-Core,ny pllc formation,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-07-16,01_Core_Exact_NY,Formation-Core,pllc new york,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-07-16,01_Core_Exact_NY,Formation-Core,how to create a pllc,NONE,NEAR_EXACT,1,0,0.0,0.0,0,0.0
2026-07-16,Sales-Search-1,NY PLLC Formation,nys pllc,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-07-16,Sales-Search-1,NY PLLC Formation,nys pllc formation,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-07-16,Sales-Search-1,NY PLLC Formation,pllc,ADDED,EXACT,3,0,0.0,0.0,0,0.0
2026-07-16,Sales-Search-1,NY PLLC Formation,pllc application ny,ADDED,EXACT,2,1,0.5,15100000.0,15100000,0.0
2026-07-16,Sales-Search-1,NY PLLC Formation,pllc formation new york,ADDED,EXACT,6,1,0.16666666666666666,10950000.0,10950000,0.0
2026-07-16,Sales-Search-1,NY PLLC Formation,pllc formation services,NONE,PHRASE,1,0,0.0,0.0,0,0.0
2026-07-16,Sales-Search-1,NY PLLC Formation,blumberg llc formation,NONE,BROAD,1,0,0.0,0.0,0,0.0
2026-07-16,Sales-Search-1,NY PLLC Formation,check llc name availability new york,NONE,BROAD,1,0,0.0,0.0,0,0.0
2026-07-16,Sales-Search-1,NY PLLC Formation,ny llc formation,NONE,BROAD,2,0,0.0,0.0,0,0.0
2026-07-16,Sales-Search-1,NY PLLC Formation,usa corp,EXCLUDED,BROAD,1,0,0.0,0.0,0,0.0
2026-07-16,Sales-Search-1,NY PLLC Formation,nyfpl,NONE,NEAR_EXACT,1,0,0.0,0.0,0,0.0
2026-07-17,01_Core_Exact_NY,Formation-Core,pllc new york,ADDED,EXACT,4,0,0.0,0.0,0,0.0
2026-07-17,01_Core_Exact_NY,Formation-Core,ny pllc requirements,NONE,NEAR_EXACT,1,0,0.0,0.0,0,0.0
2026-07-17,Sales-Search-1,NY PLLC Formation,nys pllc,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-07-17,Sales-Search-1,NY PLLC Formation,pllc,ADDED,EXACT,4,0,0.0,0.0,0,0.0
2026-07-17,Sales-Search-1,NY PLLC Formation,pllc formation new york,ADDED,EXACT,3,1,0.3333333333333333,12910000.0,12910000,0.0
2026-07-17,Sales-Search-1,NY PLLC Formation,ny pllc checklist,NONE,PHRASE,1,0,0.0,0.0,0,0.0
2026-07-17,Sales-Search-1,NY PLLC Formation,pllc articles of organization,ADDED,PHRASE,1,0,0.0,0.0,0,0.0
2026-07-17,Sales-Search-1,NY PLLC Formation,do i need a corporate book and seal for an llc,NONE,BROAD,1,0,0.0,0.0,0,0.0
2026-07-18,01_Core_Exact_NY,Formation-Core,ny pllc formation,ADDED,EXACT,4,1,0.25,6010000.0,6010000,0.0
2026-07-18,01_Core_Exact_NY,Formation-Core,how to set up a pllc,NONE,NEAR_EXACT,1,0,0.0,0.0,0,0.0
2026-07-18,Sales-Search-1,NY PLLC Formation,pllc formation,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-07-18,Sales-Search-1,NY PLLC Formation,pllc requirements,NONE,PHRASE,1,0,0.0,0.0,0,0.0
2026-07-19,01_Core_Exact_NY,Formation-Core,new york pllc formation,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-07-19,01_Core_Exact_NY,Formation-Core,how to apply for a pllc,NONE,NEAR_EXACT,1,0,0.0,0.0,0,0.0
2026-07-19,Sales-Search-1,NY PLLC Formation,nys pllc,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-07-19,Sales-Search-1,NY PLLC Formation,nys pllc formation,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-07-19,Sales-Search-1,NY PLLC Formation,pllc,ADDED,EXACT,4,0,0.0,0.0,0,0.0
2026-07-19,Sales-Search-1,NY PLLC Formation,pllc formation,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-07-19,Sales-Search-1,NY PLLC Formation,pllc nyc,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-07-19,Sales-Search-1,NY PLLC Formation,v state filings,NONE,BROAD,2,0,0.0,0.0,0,0.0
2026-07-20,01_Core_Exact_NY,Brand,nypllc,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-07-20,01_Core_Exact_NY,Formation-Core,pllc new york,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-07-20,Sales-Search-1,NY PLLC Formation,nypllc,ADDED,EXACT,4,2,0.5,4835000.0,9670000,0.0
2026-07-20,Sales-Search-1,NY PLLC Formation,nys pllc,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-07-20,Sales-Search-1,NY PLLC Formation,pllc,ADDED,EXACT,4,0,0.0,0.0,0,0.0
2026-07-20,Sales-Search-1,NY PLLC Formation,pllc application ny,ADDED,EXACT,1,1,1.0,26780000.0,26780000,0.0
2026-07-20,Sales-Search-1,NY PLLC Formation,pllc formation new york,ADDED,EXACT,7,0,0.0,0.0,0,0.0
2026-07-20,Sales-Search-1,NY PLLC Formation,pllc nyc,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-07-20,Sales-Search-1,NY PLLC Formation,llc to pllc,NONE,PHRASE,1,0,0.0,0.0,0,0.0
2026-07-20,Sales-Search-1,NY PLLC Formation,nysed pllc,NONE,PHRASE,2,0,0.0,0.0,0,0.0
2026-07-20,Sales-Search-1,NY PLLC Formation,check llc availability,NONE,BROAD,1,1,1.0,23230000.0,23230000,0.0
2026-07-20,Sales-Search-1,NY PLLC Formation,corporate filings llc,NONE,BROAD,1,0,0.0,0.0,0,0.0
2026-07-21,01_Core_Exact_NY,Brand,nypllc,ADDED,EXACT,2,1,0.5,5540000.0,5540000,0.0
2026-07-21,01_Core_Exact_NY,Formation-Core,new york pllc formation,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-07-21,01_Core_Exact_NY,Formation-Core,ny pllc,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-07-21,01_Core_Exact_NY,Formation-Core,pllc new york,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-07-21,Sales-Search-1,NY PLLC Formation,nypllc,ADDED,EXACT,2,1,0.5,13780000.0,13780000,0.0
2026-07-21,Sales-Search-1,NY PLLC Formation,nys pllc,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-07-21,Sales-Search-1,NY PLLC Formation,pllc,ADDED,EXACT,6,0,0.0,0.0,0,0.0
2026-07-21,Sales-Search-1,NY PLLC Formation,pllc formation,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-07-21,Sales-Search-1,NY PLLC Formation,pllc formation new york,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-07-21,Sales-Search-1,NY PLLC Formation,pllc nys,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-07-21,Sales-Search-1,NY PLLC Formation,pllc requirements,NONE,PHRASE,2,0,0.0,0.0,0,0.0
2026-07-21,Sales-Search-1,NY PLLC Formation,zen business pllc,NONE,PHRASE,2,0,0.0,0.0,0,0.0
2026-07-21,Sales-Search-1,NY PLLC Formation,articles of organization form,NONE,BROAD,2,0,0.0,0.0,0,0.0
2026-07-21,Sales-Search-1,NY PLLC Formation,llc master,NONE,BROAD,1,0,0.0,0.0,0,0.0
2026-07-21,Sales-Search-1,NY PLLC Formation,pllc legal,NONE,NEAR_EXACT,2,0,0.0,0.0,0,0.0
2026-07-21,Sales-Search-1,NY PLLC Formation,professional llc,NONE,NEAR_EXACT,1,0,0.0,0.0,0,0.0
2026-07-22,01_Core_Exact_NY,Formation-Core,new york pllc,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-07-22,01_Core_Exact_NY,Formation-Core,ny pllc,ADDED,EXACT,1,1,1.0,3970000.0,3970000,0.0
2026-07-22,01_Core_Exact_NY,Formation-Core,pllc new york,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-07-22,Sales-Search-1,NY PLLC Formation,nys pllc,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-07-22,Sales-Search-1,NY PLLC Formation,nys pllc formation,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-07-22,Sales-Search-1,NY PLLC Formation,pllc,ADDED,EXACT,12,0,0.0,0.0,0,0.0
2026-07-22,Sales-Search-1,NY PLLC Formation,pllc formation new york,ADDED,EXACT,4,2,0.5,10393389.0,20786778,0.0
2026-07-22,Sales-Search-1,NY PLLC Formation,pllc nys,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-07-22,Sales-Search-1,NY PLLC Formation,ny pllc checklist,NONE,PHRASE,2,1,0.5,4060000.0,4060000,0.0
2026-07-22,Sales-Search-1,NY PLLC Formation,pllc name requirements,NONE,PHRASE,1,0,0.0,0.0,0,0.0
2026-07-22,Sales-Search-1,NY PLLC Formation,application for authority new york,NONE,BROAD,1,0,0.0,0.0,0,0.0
2026-07-22,Sales-Search-1,NY PLLC Formation,llc binder kit,NONE,BROAD,1,0,0.0,0.0,0,0.0
2026-07-22,Sales-Search-1,NY PLLC Formation,nyllc,NONE,BROAD,1,0,0.0,0.0,0,0.0
2026-07-22,Sales-Search-1,NY PLLC Formation,pllc new york state,NONE,NEAR_EXACT,1,0,0.0,0.0,0,0.0
2026-07-23,01_Core_Exact_NY,Formation-Core,form pllc new york,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-07-23,01_Core_Exact_NY,Formation-Core,ny pllc formation,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-07-23,01_Core_Exact_NY,Formation-Core,pllc new york,ADDED,EXACT,1,0,0.0,0.0,0,0.0
2026-07-23,Sales-Search-1,NY PLLC Formation,nypllc,ADDED,EXACT,2,1,0.5,1610000.0,1610000,0.0
2026-07-23,Sales-Search-1,NY PLLC Formation,nys pllc,ADDED,EXACT,1,1,1.0,6480000.0,6480000,0.0
2026-07-23,Sales-Search-1,NY PLLC Formation,pllc,ADDED,EXACT,5,0,0.0,0.0,0,0.0
2026-07-23,Sales-Search-1,NY PLLC Formation,pllc formation new york,ADDED,EXACT,2,0,0.0,0.0,0,0.0
2026-07-23,Sales-Search-1,NY PLLC Formation,pllc nys,ADDED,EXACT,1,0,0.0,0.0,0,0.0
