segments.date,segments.device,campaign.name,metrics.impressions,metrics.clicks,metrics.ctr,metrics.average_cpc,metrics.cost_micros,metrics.conversions
2026-08-11,DESKTOP,01_Core_Exact_NY,18,4,0.2222222222222222,10732161.0,42928644,1.0
2026-08-11,DESKTOP,02_Professions_NY,3,1,0.3333333333333333,13420000.0,13420000,0.0
2026-08-11,DESKTOP,Sales-Search-1,78,6,0.07692307692307693,14281598.333333334,85689590,0.301659
2026-08-11,MOBILE,01_Core_Exact_NY,8,0,0.0,0.0,0,0.0
2026-08-11,MOBILE,02_Professions_NY,2,0,0.0,0.0,0,0.0
2026-08-11,MOBILE,Sales-Search-1,34,4,0.11764705882352941,6795000.0,27180000,1.698341
2026-08-12,DESKTOP,01_Core_Exact_NY,10,1,0.1,2740000.0,2740000,0.0
2026-08-12,DESKTOP,Sales-Search-1,79,3,0.0379746835443038,5613333.333333333,16840000,0.0
2026-08-12,MOBILE,01_Core_Exact_NY,8,2,0.25,3415000.0,6830000,0.0
2026-08-12,MOBILE,02_Professions_NY,3,0,0.0,0.0,0,0.0
2026-08-12,MOBILE,Sales-Search-1,23,2,0.08695652173913043,6140000.0,12280000,0.0
2026-08-13,DESKTOP,01_Core_Exact_NY,12,2,0.16666666666666666,9810000.0,19620000,0.0
2026-08-13,DESKTOP,Sales-Search-1,75,2,0.02666666666666667,16005000.0,32010000,0.0
2026-08-13,MOBILE,01_Core_Exact_NY,1,0,0.0,0.0,0,0.0
2026-08-13,MOBILE,Sales-Search-1,21,1,0.047619047619047616,7930000.0,7930000,0.0
2026-08-13,TABLET,Sales-Search-1,1,0,0.0,0.0,0,0.0
2026-08-14,DESKTOP,01_Core_Exact_NY,24,1,0.041666666666666664,12210000.0,12210000,1.0
2026-08-14,DESKTOP,Sales-Search-1,60,5,0.08333333333333333,15562000.0,77810000,0.0
2026-08-14,MOBILE,01_Core_Exact_NY,6,1,0.16666666666666666,770000.0,770000,0.0
2026-08-14,MOBILE,Sales-Search-1,18,1,0.05555555555555555,4210000.0,4210000,0.0
2026-08-15,DESKTOP,01_Core_Exact_NY,7,0,0.0,0.0,0,0.0
2026-08-15,DESKTOP,Sales-Search-1,33,1,0.030303030303030304,4670000.0,4670000,0.0
2026-08-15,MOBILE,01_Core_Exact_NY,2,0,0.0,0.0,0,0.0
2026-08-15,MOBILE,Sales-Search-1,10,1,0.1,4820000.0,4820000,0.0
2026-08-16,DESKTOP,01_Core_Exact_NY,2,1,0.5,3123072.0,3123072,0.0
2026-08-16,DESKTOP,Sales-Search-1,30,2,0.06666666666666667,13875928.5,27751857,0.0
2026-08-16,MOBILE,01_Core_Exact_NY,3,0,0.0,0.0,0,0.0
2026-08-16,MOBILE,Sales-Search-1,10,1,0.1,5320000.0,5320000,0.0
2026-08-17,DESKTOP,01_Core_Exact_NY,6,1,0.16666666666666666,4920000.0,4920000,0.0
2026-08-17,DESKTOP,Sales-Search-1,45,2,0.044444444444444446,20275000.0,40550000,0.0
2026-08-17,MOBILE,01_Core_Exact_NY,6,1,0.16666666666666666,6900000.0,6900000,0.0
2026-08-17,MOBILE,Sales-Search-1,13,3,0.23076923076923078,5387314.666666667,16161944,0.0
